Código,Descrição,Departamento,Categoria/Setor,Marca,Famlíia,Código do Fabricante,Código de Barras,SKU Monitorado,Website Monitorado,URL Produto Monitorado,Data,Média Preço Normal,Média Preço Oferta,Leituras,Leituras com disponibilidade,URL Monitor,Desvio Média Preço %,Marca Target
1014000,Café Torrado em Grãos Espresso Café do Ponto Pacote 1kg,Alimentos,Básico da despensa,do Ponto,,,7896089028973,1014000,www.paodeacucar.com,https://www.paodeacucar.com/produto/265226/cafe-torrado-em-graos-espresso-cafe-do-ponto-pacote-1kg,2026-03-06,,,3,0,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099083,,False
1391007,Café Torrado e Moído Exótico 3 Corações Rituais 85+ Pouch 250g,Alimentos,Básico da despensa,Moderato,,,7896045113156,1391007,www.paodeacucar.com,https://www.paodeacucar.com/produto/1629061/cafe-torrado-e-moido-exotico-3-coracoes-rituais-85 -pouch-250g,2026-03-08,39.99,39.99,22,22,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099085,,False
1391007,Café Torrado e Moído Exótico 3 Corações Rituais 85+ Pouch 250g,Alimentos,Básico da despensa,Moderato,,,7896045113156,1391007,www.paodeacucar.com,https://www.paodeacucar.com/produto/1629061/cafe-torrado-e-moido-exotico-3-coracoes-rituais-85 -pouch-250g,2026-03-07,39.99,39.99,24,24,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099085,,False
1391007,Café Torrado e Moído Exótico 3 Corações Rituais 85+ Pouch 250g,Alimentos,Básico da despensa,Moderato,,,7896045113156,1391007,www.paodeacucar.com,https://www.paodeacucar.com/produto/1629061/cafe-torrado-e-moido-exotico-3-coracoes-rituais-85 -pouch-250g,2026-03-06,39.99,39.99,3,2,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099085,,False
8704672,Café Torrado em Grãos Espresso 3 Corações Gourmet Pacote 1kg,Alimentos,Básico da despensa,3 Corações,,,7896005800379,8704672,www.paodeacucar.com,https://www.paodeacucar.com/produto/218951/cafe-torrado-em-graos-espresso-3-coracoes-gourmet-pacote-1kg,2026-03-08,149.9,149.9,22,22,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099086,,False
8704672,Café Torrado em Grãos Espresso 3 Corações Gourmet Pacote 1kg,Alimentos,Básico da despensa,3 Corações,,,7896005800379,8704672,www.paodeacucar.com,https://www.paodeacucar.com/produto/218951/cafe-torrado-em-graos-espresso-3-coracoes-gourmet-pacote-1kg,2026-03-07,149.9,149.9,24,22,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099086,,False
8704672,Café Torrado em Grãos Espresso 3 Corações Gourmet Pacote 1kg,Alimentos,Básico da despensa,3 Corações,,,7896005800379,8704672,www.paodeacucar.com,https://www.paodeacucar.com/produto/218951/cafe-torrado-em-graos-espresso-3-coracoes-gourmet-pacote-1kg,2026-03-06,149.9,149.9,3,2,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099086,,False
1199845,Café Solúvel Granulado Forte Nescafé Tradição Vidro 100g,Alimentos,Básico da despensa,Bravo Cafe,,,7898204020336,1199845,www.paodeacucar.com,https://www.paodeacucar.com/produto/455759/cafe-bravo-soprano-10-capsulas-de-50g,2026-03-08,7.98,7.98,22,1,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099089,,False
1199845,Café Solúvel Granulado Forte Nescafé Tradição Vidro 100g,Alimentos,Básico da despensa,Bravo Cafe,,,7898204020336,1199845,www.paodeacucar.com,https://www.paodeacucar.com/produto/455759/cafe-bravo-soprano-10-capsulas-de-50g,2026-03-07,55.9,55.9,24,1,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099089,,False
1199845,Café Solúvel Granulado Forte Nescafé Tradição Vidro 100g,Alimentos,Básico da despensa,Bravo Cafe,,,7898204020336,1199845,www.paodeacucar.com,https://www.paodeacucar.com/produto/455759/cafe-bravo-soprano-10-capsulas-de-50g,2026-03-06,,,3,0,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099089,,False
1153387,Café Torrado em Grãos Espresso Forza Lor Gourmet Pacote 500g,Alimentos,Básico da despensa,L'OR,,,7896089060065,1153387,www.paodeacucar.com,https://www.paodeacucar.com/produto/413063/cafe-torrado-em-graos-espresso-forza-lor-gourmet-pacote-500g,2026-03-08,55.84,55.84,22,21,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099087,,True
1153387,Café Torrado em Grãos Espresso Forza Lor Gourmet Pacote 500g,Alimentos,Básico da despensa,L'OR,,,7896089060065,1153387,www.paodeacucar.com,https://www.paodeacucar.com/produto/413063/cafe-torrado-em-graos-espresso-forza-lor-gourmet-pacote-500g,2026-03-07,73.38,73.38,24,24,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099087,,True
1153387,Café Torrado em Grãos Espresso Forza Lor Gourmet Pacote 500g,Alimentos,Básico da despensa,L'OR,,,7896089060065,1153387,www.paodeacucar.com,https://www.paodeacucar.com/produto/413063/cafe-torrado-em-graos-espresso-forza-lor-gourmet-pacote-500g,2026-03-06,55.84,55.84,3,2,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099087,,True
1403833,Café Torrado e Moído Clássico Illy Lata 125g,Alimentos,Básico da despensa,Illy,,,8003753917405,1403833,www.paodeacucar.com,https://www.paodeacucar.com/produto/1633207/cafe-torrado-e-moido-classico-illy-lata-125g,2026-03-08,24.99,24.99,22,22,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099088,,False
1403833,Café Torrado e Moído Clássico Illy Lata 125g,Alimentos,Básico da despensa,Illy,,,8003753917405,1403833,www.paodeacucar.com,https://www.paodeacucar.com/produto/1633207/cafe-torrado-e-moido-classico-illy-lata-125g,2026-03-07,24.99,24.99,24,24,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099088,,False
1403833,Café Torrado e Moído Clássico Illy Lata 125g,Alimentos,Básico da despensa,Illy,,,8003753917405,1403833,www.paodeacucar.com,https://www.paodeacucar.com/produto/1633207/cafe-torrado-e-moido-classico-illy-lata-125g,2026-03-06,24.99,24.99,3,2,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099088,,False
1367237,Café em Cápsula NESCAFÉ DOLCEGUSTO Caffe Matinal 10 Cápsulas 80g,Alimentos,Básico da despensa,Nescafé Dolce Gusto,,,7891000621981,1367237,www.paodeacucar.com,https://www.paodeacucar.com/produto/1559875/cafe-em-capsula-nescafe-dolcegusto-caffe-matinal-10-capsulas-80g,2026-03-08,25.99,25.99,22,22,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099091,,False
1367237,Café em Cápsula NESCAFÉ DOLCEGUSTO Caffe Matinal 10 Cápsulas 80g,Alimentos,Básico da despensa,Nescafé Dolce Gusto,,,7891000621981,1367237,www.paodeacucar.com,https://www.paodeacucar.com/produto/1559875/cafe-em-capsula-nescafe-dolcegusto-caffe-matinal-10-capsulas-80g,2026-03-07,25.99,25.99,24,10,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099091,,False
1367237,Café em Cápsula NESCAFÉ DOLCEGUSTO Caffe Matinal 10 Cápsulas 80g,Alimentos,Básico da despensa,Nescafé Dolce Gusto,,,7891000621981,1367237,www.paodeacucar.com,https://www.paodeacucar.com/produto/1559875/cafe-em-capsula-nescafe-dolcegusto-caffe-matinal-10-capsulas-80g,2026-03-06,25.99,25.99,3,2,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099091,,False
1391805,Café em Cápsula Torrado e Moído Espresso Colômbia Nescafé Farmers Origins Caixa 44g 10 Unidades,Alimentos,Básico da despensa,Nescafé,,,8445291111257,1391805,www.paodeacucar.com,https://www.paodeacucar.com/produto/1626612/cafe-em-capsula-torrado-e-moido-espresso-colombia-nescafe-farmers-origins-caixa-44g-10-unidades,2026-03-08,29.99,29.99,22,10,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099092,,False
1391805,Café em Cápsula Torrado e Moído Espresso Colômbia Nescafé Farmers Origins Caixa 44g 10 Unidades,Alimentos,Básico da despensa,Nescafé,,,8445291111257,1391805,www.paodeacucar.com,https://www.paodeacucar.com/produto/1626612/cafe-em-capsula-torrado-e-moido-espresso-colombia-nescafe-farmers-origins-caixa-44g-10-unidades,2026-03-07,29.99,29.99,24,10,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099092,,False
1391805,Café em Cápsula Torrado e Moído Espresso Colômbia Nescafé Farmers Origins Caixa 44g 10 Unidades,Alimentos,Básico da despensa,Nescafé,,,8445291111257,1391805,www.paodeacucar.com,https://www.paodeacucar.com/produto/1626612/cafe-em-capsula-torrado-e-moido-espresso-colombia-nescafe-farmers-origins-caixa-44g-10-unidades,2026-03-06,29.99,29.99,3,1,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099092,,False
1370086,Café em Cápsula Torrado e Moído Espresso Extremo Pilão Caixa 52g 10 Unidades,Alimentos,Básico da despensa,Pilão,,,7896089088298,1370086,www.paodeacucar.com,https://www.paodeacucar.com/produto/1593279/cafe-em-capsula-torrado-e-moido-espresso-extremo-pilao-caixa-52g-10-unidades,2026-03-08,19.98,19.98,23,17,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099090,,False
1370086,Café em Cápsula Torrado e Moído Espresso Extremo Pilão Caixa 52g 10 Unidades,Alimentos,Básico da despensa,Pilão,,,7896089088298,1370086,www.paodeacucar.com,https://www.paodeacucar.com/produto/1593279/cafe-em-capsula-torrado-e-moido-espresso-extremo-pilao-caixa-52g-10-unidades,2026-03-07,19.98,19.98,24,22,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099090,,False
1370086,Café em Cápsula Torrado e Moído Espresso Extremo Pilão Caixa 52g 10 Unidades,Alimentos,Básico da despensa,Pilão,,,7896089088298,1370086,www.paodeacucar.com,https://www.paodeacucar.com/produto/1593279/cafe-em-capsula-torrado-e-moido-espresso-extremo-pilao-caixa-52g-10-unidades,2026-03-06,19.98,19.98,3,2,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099090,,False
1391020,Café Torrado e Moído Frutas Secas 3 Corações Rituais 85+ Pouch 250g,Alimentos,Básico da despensa,3 Corações,,,7896045113620,1391020,www.paodeacucar.com,https://www.paodeacucar.com/produto/1629057/cafe-torrado-e-moido-frutas-secas-3-coracoes-rituais-85 -pouch-250g,2026-03-08,45.99,45.99,22,11,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099093,,False
1391020,Café Torrado e Moído Frutas Secas 3 Corações Rituais 85+ Pouch 250g,Alimentos,Básico da despensa,3 Corações,,,7896045113620,1391020,www.paodeacucar.com,https://www.paodeacucar.com/produto/1629057/cafe-torrado-e-moido-frutas-secas-3-coracoes-rituais-85 -pouch-250g,2026-03-07,45.99,45.99,24,9,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099093,,False
1391020,Café Torrado e Moído Frutas Secas 3 Corações Rituais 85+ Pouch 250g,Alimentos,Básico da despensa,3 Corações,,,7896045113620,1391020,www.paodeacucar.com,https://www.paodeacucar.com/produto/1629057/cafe-torrado-e-moido-frutas-secas-3-coracoes-rituais-85 -pouch-250g,2026-03-06,45.99,45.99,3,2,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099093,,False
1405475,Café em Cápsula Torrado e Moído Espresso Descafeinado Illy Caixa 57g 10 Unidades,Alimentos,Básico da despensa,Illy,,,8003753168128,1405475,www.paodeacucar.com,https://www.paodeacucar.com/produto/1633710/cafe-em-capsula-torrado-e-moido-espresso-descafeinado-illy-caixa-57g-10-unidades,2026-03-08,32.99,32.99,22,22,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099097,,False
1405475,Café em Cápsula Torrado e Moído Espresso Descafeinado Illy Caixa 57g 10 Unidades,Alimentos,Básico da despensa,Illy,,,8003753168128,1405475,www.paodeacucar.com,https://www.paodeacucar.com/produto/1633710/cafe-em-capsula-torrado-e-moido-espresso-descafeinado-illy-caixa-57g-10-unidades,2026-03-07,32.99,32.99,24,24,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099097,,False
1405475,Café em Cápsula Torrado e Moído Espresso Descafeinado Illy Caixa 57g 10 Unidades,Alimentos,Básico da despensa,Illy,,,8003753168128,1405475,www.paodeacucar.com,https://www.paodeacucar.com/produto/1633710/cafe-em-capsula-torrado-e-moido-espresso-descafeinado-illy-caixa-57g-10-unidades,2026-03-06,32.99,32.99,3,2,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099097,,False
1395878,Café em Cápsula Torrado e Moído Descafeinado 3 Corações Caixa 50g 10 Unidades,Alimentos,Básico da despensa,3 Corações,,,7896045112685,1395878,www.paodeacucar.com,https://www.paodeacucar.com/produto/1629253/cafe-em-capsula-torrado-e-moido-descafeinado-3-coracoes-caixa-50g-10-unidades,2026-03-08,23.99,23.99,22,22,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099094,,False
1395878,Café em Cápsula Torrado e Moído Descafeinado 3 Corações Caixa 50g 10 Unidades,Alimentos,Básico da despensa,3 Corações,,,7896045112685,1395878,www.paodeacucar.com,https://www.paodeacucar.com/produto/1629253/cafe-em-capsula-torrado-e-moido-descafeinado-3-coracoes-caixa-50g-10-unidades,2026-03-07,23.99,23.99,24,24,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099094,,False
1395878,Café em Cápsula Torrado e Moído Descafeinado 3 Corações Caixa 50g 10 Unidades,Alimentos,Básico da despensa,3 Corações,,,7896045112685,1395878,www.paodeacucar.com,https://www.paodeacucar.com/produto/1629253/cafe-em-capsula-torrado-e-moido-descafeinado-3-coracoes-caixa-50g-10-unidades,2026-03-06,23.99,23.99,3,3,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099094,,False
1406576,Café em Cápsula Ristretto Áfricas Nescafé Farmers Origins Caixa 44g,Alimentos,Básico da despensa,Nescafé,,,8445291149878,1406576,www.paodeacucar.com,https://www.paodeacucar.com/produto/1634750/cafe-em-capsula-ristretto-africas-nescafe-farmers-origins-caixa-44g,2026-03-08,29.99,29.99,22,22,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099096,,False
1406576,Café em Cápsula Ristretto Áfricas Nescafé Farmers Origins Caixa 44g,Alimentos,Básico da despensa,Nescafé,,,8445291149878,1406576,www.paodeacucar.com,https://www.paodeacucar.com/produto/1634750/cafe-em-capsula-ristretto-africas-nescafe-farmers-origins-caixa-44g,2026-03-07,29.99,29.99,24,24,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099096,,False
1406576,Café em Cápsula Ristretto Áfricas Nescafé Farmers Origins Caixa 44g,Alimentos,Básico da despensa,Nescafé,,,8445291149878,1406576,www.paodeacucar.com,https://www.paodeacucar.com/produto/1634750/cafe-em-capsula-ristretto-africas-nescafe-farmers-origins-caixa-44g,2026-03-06,29.99,29.99,3,2,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099096,,False
1244781,Café em Cápsula Torrado e Moído Forte Espresso Illy Caixa 57g 10 Unidades,Alimentos,Básico da despensa,Illy,,,8003753158709,1244781,www.paodeacucar.com,https://www.paodeacucar.com/produto/472430/cafe-em-capsula-torrado-e-moido-forte-espresso-illy-caixa-57g-10-unidades,2026-03-08,28.99,28.99,22,2,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099095,,False
1244781,Café em Cápsula Torrado e Moído Forte Espresso Illy Caixa 57g 10 Unidades,Alimentos,Básico da despensa,Illy,,,8003753158709,1244781,www.paodeacucar.com,https://www.paodeacucar.com/produto/472430/cafe-em-capsula-torrado-e-moido-forte-espresso-illy-caixa-57g-10-unidades,2026-03-07,28.99,28.99,24,2,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099095,,False
1244781,Café em Cápsula Torrado e Moído Forte Espresso Illy Caixa 57g 10 Unidades,Alimentos,Básico da despensa,Illy,,,8003753158709,1244781,www.paodeacucar.com,https://www.paodeacucar.com/produto/472430/cafe-em-capsula-torrado-e-moido-forte-espresso-illy-caixa-57g-10-unidades,2026-03-06,28.99,28.99,3,1,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099095,,False
1392086,Café em Cápsula Torrado e Moído Espresso México Nescafé Farmers Origins Caixa 44g 10 Unidades,Alimentos,Básico da despensa,Nescafé,,,8445291143968,1392086,www.paodeacucar.com,https://www.paodeacucar.com/produto/1626610/cafe-em-capsula-torrado-e-moido-espresso-mexico-nescafe-farmers-origins-caixa-44g-10-unidades,2026-03-08,29.99,29.99,22,22,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099098,,False
1392086,Café em Cápsula Torrado e Moído Espresso México Nescafé Farmers Origins Caixa 44g 10 Unidades,Alimentos,Básico da despensa,Nescafé,,,8445291143968,1392086,www.paodeacucar.com,https://www.paodeacucar.com/produto/1626610/cafe-em-capsula-torrado-e-moido-espresso-mexico-nescafe-farmers-origins-caixa-44g-10-unidades,2026-03-07,29.99,29.99,24,22,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099098,,False
1392086,Café em Cápsula Torrado e Moído Espresso México Nescafé Farmers Origins Caixa 44g 10 Unidades,Alimentos,Básico da despensa,Nescafé,,,8445291143968,1392086,www.paodeacucar.com,https://www.paodeacucar.com/produto/1626610/cafe-em-capsula-torrado-e-moido-espresso-mexico-nescafe-farmers-origins-caixa-44g-10-unidades,2026-03-06,29.99,29.99,3,2,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099098,,False
1277687,Café Torrado e Moído Colômbia Starbucks Single-Origin Pacote 250g,Alimentos,Básico da despensa,Starbucks,,,762111364357,1277687,www.paodeacucar.com,https://www.paodeacucar.com/produto/643619/cafe-torrado-e-moido-colombia-starbucks-single-origin-pacote-250g,2026-03-08,,,22,0,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099100,,False
1277687,Café Torrado e Moído Colômbia Starbucks Single-Origin Pacote 250g,Alimentos,Básico da despensa,Starbucks,,,762111364357,1277687,www.paodeacucar.com,https://www.paodeacucar.com/produto/643619/cafe-torrado-e-moido-colombia-starbucks-single-origin-pacote-250g,2026-03-07,51.9,51.9,24,13,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099100,,False
1277687,Café Torrado e Moído Colômbia Starbucks Single-Origin Pacote 250g,Alimentos,Básico da despensa,Starbucks,,,762111364357,1277687,www.paodeacucar.com,https://www.paodeacucar.com/produto/643619/cafe-torrado-e-moido-colombia-starbucks-single-origin-pacote-250g,2026-03-06,,,3,0,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099100,,False
1370160,Café Solúvel Granulado Extraforte Nescafé Original Sachê 40g,,,Nescafé,,,7891000307120,1370160,www.paodeacucar.com,https://www.paodeacucar.com/produto/1592484/cafe-soluvel-granulado-extraforte-nescafe-original-sache-40g,2026-03-08,7.91,7.91,22,22,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099106,,False
1370160,Café Solúvel Granulado Extraforte Nescafé Original Sachê 40g,,,Nescafé,,,7891000307120,1370160,www.paodeacucar.com,https://www.paodeacucar.com/produto/1592484/cafe-soluvel-granulado-extraforte-nescafe-original-sache-40g,2026-03-07,9.15,9.15,24,24,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099106,,False
1370160,Café Solúvel Granulado Extraforte Nescafé Original Sachê 40g,,,Nescafé,,,7891000307120,1370160,www.paodeacucar.com,https://www.paodeacucar.com/produto/1592484/cafe-soluvel-granulado-extraforte-nescafe-original-sache-40g,2026-03-06,7.91,7.91,3,2,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099106,,False
1406104,Café Solúvel Liofilizado L'or Ultimo Vidro 84g,Alimentos,Básico da despensa,L'Or,,,7896089060201,1406104,www.paodeacucar.com,https://www.paodeacucar.com/produto/1634120/cafe-soluvel-liofilizado-lor-ultimo-vidro-84g,2026-03-08,20.14,20.14,22,10,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099099,,True
1406104,Café Solúvel Liofilizado L'or Ultimo Vidro 84g,Alimentos,Básico da despensa,L'Or,,,7896089060201,1406104,www.paodeacucar.com,https://www.paodeacucar.com/produto/1634120/cafe-soluvel-liofilizado-lor-ultimo-vidro-84g,2026-03-07,28.13,28.13,24,19,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099099,,True
1406104,Café Solúvel Liofilizado L'or Ultimo Vidro 84g,Alimentos,Básico da despensa,L'Or,,,7896089060201,1406104,www.paodeacucar.com,https://www.paodeacucar.com/produto/1634120/cafe-soluvel-liofilizado-lor-ultimo-vidro-84g,2026-03-06,20.14,20.14,3,1,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099099,,True
1390750,Café União Torrado e Moído Gourmet Mogiana Paulista 250g,,,União,,,7891910030651,1390750,www.paodeacucar.com,https://www.paodeacucar.com/produto/1627031/cafe-uniao-torrado-e-moido-gourmet-mogiana-paulista-250g,2026-03-08,26.99,26.99,22,22,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099111,,False
1390750,Café União Torrado e Moído Gourmet Mogiana Paulista 250g,,,União,,,7891910030651,1390750,www.paodeacucar.com,https://www.paodeacucar.com/produto/1627031/cafe-uniao-torrado-e-moido-gourmet-mogiana-paulista-250g,2026-03-07,26.99,26.99,24,24,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099111,,False
1390750,Café União Torrado e Moído Gourmet Mogiana Paulista 250g,,,União,,,7891910030651,1390750,www.paodeacucar.com,https://www.paodeacucar.com/produto/1627031/cafe-uniao-torrado-e-moido-gourmet-mogiana-paulista-250g,2026-03-06,26.99,26.99,3,2,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099111,,False
1391104,Café União Gourmet Cerrado Mineiro 250g,,,União,,,7891910030644,1391104,www.paodeacucar.com,https://www.paodeacucar.com/produto/1627028/cafe-uniao-gourmet-cerrado-mineiro-250g,2026-03-08,26.99,26.99,22,12,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099110,,False
1391104,Café União Gourmet Cerrado Mineiro 250g,,,União,,,7891910030644,1391104,www.paodeacucar.com,https://www.paodeacucar.com/produto/1627028/cafe-uniao-gourmet-cerrado-mineiro-250g,2026-03-07,26.99,26.99,24,7,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099110,,False
1391104,Café União Gourmet Cerrado Mineiro 250g,,,União,,,7891910030644,1391104,www.paodeacucar.com,https://www.paodeacucar.com/produto/1627028/cafe-uniao-gourmet-cerrado-mineiro-250g,2026-03-06,26.99,26.99,3,1,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099110,,False
1390722,Café União Gourmet Sul De Minas 250g,,,União,,,7891910030668,1390722,www.paodeacucar.com,https://www.paodeacucar.com/produto/1627030/cafe-uniao-gourmet-sul-de-minas-250g,2026-03-08,26.99,26.99,22,22,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099112,,False
1390722,Café União Gourmet Sul De Minas 250g,,,União,,,7891910030668,1390722,www.paodeacucar.com,https://www.paodeacucar.com/produto/1627030/cafe-uniao-gourmet-sul-de-minas-250g,2026-03-07,26.99,26.99,24,24,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099112,,False
1390722,Café União Gourmet Sul De Minas 250g,,,União,,,7891910030668,1390722,www.paodeacucar.com,https://www.paodeacucar.com/produto/1627030/cafe-uniao-gourmet-sul-de-minas-250g,2026-03-06,26.99,26.99,3,2,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099112,,False
1399361,Café Solúvel Gelado Nescafé Vidro 100g,,,Nescafé,,,7891000411667,1399361,www.paodeacucar.com,https://www.paodeacucar.com/produto/1629275/cafe-soluvel-gelado-nescafe-vidro-100g,2026-03-08,24.79,24.79,22,22,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099109,,False
1399361,Café Solúvel Gelado Nescafé Vidro 100g,,,Nescafé,,,7891000411667,1399361,www.paodeacucar.com,https://www.paodeacucar.com/produto/1629275/cafe-soluvel-gelado-nescafe-vidro-100g,2026-03-07,28.66,28.66,24,24,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099109,,False
1399361,Café Solúvel Gelado Nescafé Vidro 100g,,,Nescafé,,,7891000411667,1399361,www.paodeacucar.com,https://www.paodeacucar.com/produto/1629275/cafe-soluvel-gelado-nescafe-vidro-100g,2026-03-06,24.79,24.79,3,3,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099109,,False
1391067,Café em Cápsula Torrado e Moído Lungo Andes Nescafé Farmers Origins Caixa 44g 10 Unidades,,,Nescafé,,,8445291159693,1391067,www.paodeacucar.com,https://www.paodeacucar.com/produto/1627153/cafe-em-capsula-torrado-e-moido-lungo-andes-nescafe-farmers-origins-caixa-44g-10-unidades,2026-03-08,27.99,27.99,22,22,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099113,,False
1391067,Café em Cápsula Torrado e Moído Lungo Andes Nescafé Farmers Origins Caixa 44g 10 Unidades,,,Nescafé,,,8445291159693,1391067,www.paodeacucar.com,https://www.paodeacucar.com/produto/1627153/cafe-em-capsula-torrado-e-moido-lungo-andes-nescafe-farmers-origins-caixa-44g-10-unidades,2026-03-07,27.99,27.99,24,24,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099113,,False
1391067,Café em Cápsula Torrado e Moído Lungo Andes Nescafé Farmers Origins Caixa 44g 10 Unidades,,,Nescafé,,,8445291159693,1391067,www.paodeacucar.com,https://www.paodeacucar.com/produto/1627153/cafe-em-capsula-torrado-e-moido-lungo-andes-nescafe-farmers-origins-caixa-44g-10-unidades,2026-03-06,27.99,27.99,3,3,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099113,,False
1405431,Café Orgânico Moído - 250g,,,Santa Monica,,,7898372620093,1405431,www.paodeacucar.com,https://www.paodeacucar.com/produto/570271/cafe-organico-moido---250g,2026-03-08,39.99,39.99,22,22,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099116,,True
1405431,Café Orgânico Moído - 250g,,,Santa Monica,,,7898372620093,1405431,www.paodeacucar.com,https://www.paodeacucar.com/produto/570271/cafe-organico-moido---250g,2026-03-07,39.99,39.99,24,24,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099116,,True
1405431,Café Orgânico Moído - 250g,,,Santa Monica,,,7898372620093,1405431,www.paodeacucar.com,https://www.paodeacucar.com/produto/570271/cafe-organico-moido---250g,2026-03-06,39.99,39.99,3,3,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099116,,True
1405619,Café Torrado e Moído Santa Monica Gourmet Torra Italiana Pacote 500g,,,Santa Monica,,,7898372621588,1405619,www.paodeacucar.com,https://www.paodeacucar.com/produto/1633781/cafe-torrado-e-moido-santa-monica-gourmet-torra-italiana-pacote-500g,2026-03-08,51.9,51.9,22,22,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099114,,True
1405619,Café Torrado e Moído Santa Monica Gourmet Torra Italiana Pacote 500g,,,Santa Monica,,,7898372621588,1405619,www.paodeacucar.com,https://www.paodeacucar.com/produto/1633781/cafe-torrado-e-moido-santa-monica-gourmet-torra-italiana-pacote-500g,2026-03-07,51.9,51.9,24,24,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099114,,True
1405619,Café Torrado e Moído Santa Monica Gourmet Torra Italiana Pacote 500g,,,Santa Monica,,,7898372621588,1405619,www.paodeacucar.com,https://www.paodeacucar.com/produto/1633781/cafe-torrado-e-moido-santa-monica-gourmet-torra-italiana-pacote-500g,2026-03-06,51.9,51.9,3,3,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099114,,True
